"DateTime","stage"
1982-05-23 12:00:00,33.705936
1982-05-24 12:00:00,33.705936
1982-05-25 12:00:00,33.712032
1982-05-26 12:00:00,33.708984
1982-05-27 12:00:00,33.712032
1982-05-28 12:00:00,33.71508
1982-05-29 12:00:00,33.71508
1982-05-30 12:00:00,33.71508
1982-05-31 12:00:00,33.71508
1982-06-01 12:00:00,33.71508
1982-06-02 12:00:00,33.739464
1982-06-03 12:00:00,33.739464
1982-06-04 12:00:00,33.742512
1982-06-05 12:00:00,33.757752
1982-06-06 12:00:00,33.77604
1982-06-07 12:00:00,33.763848
1982-06-08 12:00:00,33.754704
1982-06-09 12:00:00,33.7608
1982-06-10 12:00:00,33.763848
1982-06-11 12:00:00,33.766896
1982-06-12 12:00:00,33.769944
1982-06-13 12:00:00,33.769944
1982-06-14 12:00:00,33.772992
1982-06-15 12:00:00,33.769944
1982-06-16 12:00:00,33.7608
1982-06-17 12:00:00,33.779088
1982-06-18 12:00:00,33.788232
1982-06-19 12:00:00,33.779088
1982-06-20 12:00:00,33.772992
1982-06-21 12:00:00,33.763848
1982-06-22 12:00:00,33.763848
1982-06-23 12:00:00,33.782136
1982-06-24 12:00:00,33.782136
1982-06-25 12:00:00,33.779088
1982-06-26 12:00:00,33.772992
1982-06-27 12:00:00,33.772992
1982-06-28 12:00:00,33.766896
1982-06-29 12:00:00,33.7608
1982-06-30 12:00:00,33.815664
1982-07-01 12:00:00,33.797376
1982-07-02 12:00:00,33.763848
1982-07-03 12:00:00,33.748608
1982-07-04 12:00:00,33.73032
1982-07-05 12:00:00,33.71508
1982-07-06 12:00:00,33.69984
1982-07-07 12:00:00,33.696792
1982-07-08 12:00:00,33.690696
1982-07-09 12:00:00,33.690696
1982-07-10 12:00:00,33.6846
1982-07-11 12:00:00,33.678504
1982-07-12 12:00:00,33.672408
1982-07-13 12:00:00,33.666312
1982-07-14 12:00:00,33.660216
1982-07-15 12:00:00,33.657168
1982-07-16 12:00:00,33.648024
1982-07-17 12:00:00,33.641928
1982-07-18 12:00:00,33.63888
1982-07-19 12:00:00,33.632784
1982-07-20 12:00:00,33.626688
1982-07-21 12:00:00,33.626688
1982-07-22 12:00:00,33.6084
1982-07-23 12:00:00,33.596208
1982-07-24 12:00:00,33.590112
1982-07-25 12:00:00,33.584016
1982-07-26 12:00:00,33.571824
1982-07-27 12:00:00,33.565728
1982-07-28 12:00:00,33.56268
1982-07-29 12:00:00,33.565728
1982-07-30 12:00:00,33.553536
1982-07-31 12:00:00,33.553536
1982-08-01 12:00:00,33.550488
1982-08-02 12:00:00,33.550488
1982-08-03 12:00:00,33.54744
1982-08-04 12:00:00,33.541344
1982-08-05 12:00:00,33.535248
1982-08-06 12:00:00,33.526104
1982-08-07 12:00:00,33.520008
1982-08-08 12:00:00,33.513912
1982-08-09 12:00:00,33.507816
1982-08-10 12:00:00,33.523056
1982-08-11 12:00:00,33.513912
1982-08-12 12:00:00,33.504768
1982-08-13 12:00:00,33.504768
1982-08-14 12:00:00,33.492576
1982-08-15 12:00:00,33.483432
1982-08-16 12:00:00,33.474288
1982-08-17 12:00:00,33.468192
1982-08-18 12:00:00,33.456
1982-08-19 12:00:00,33.449904
1982-08-20 12:00:00,33.443808
1982-08-21 12:00:00,33.434664
1982-08-22 12:00:00,33.422472
1982-08-23 12:00:00,33.413328
1982-08-24 12:00:00,33.404184
1982-08-25 12:00:00,33.401136
1982-08-26 12:00:00,33.388944
1982-08-27 12:00:00,33.382848
1982-08-28 12:00:00,33.376752
1982-08-29 12:00:00,33.373704
1982-08-30 12:00:00,33.367608
1982-08-31 12:00:00,33.355416
1982-09-01 12:00:00,33.352368
1982-09-02 12:00:00,33.346272
1982-09-03 12:00:00,33.34932
1982-09-04 12:00:00,33.343224
1982-09-05 12:00:00,33.33408
1982-09-06 12:00:00,33.327984
1982-09-07 12:00:00,33.321888
1982-09-08 12:00:00,33.321888
1982-09-09 12:00:00,33.312744
1982-09-10 12:00:00,33.3036
1982-09-11 12:00:00,33.300552
1982-09-12 12:00:00,33.297504
1982-09-13 12:00:00,33.294456
1982-09-14 12:00:00,33.291408
1982-09-15 12:00:00,33.282264
1982-09-16 12:00:00,33.282264
1982-09-17 12:00:00,33.267024
1982-09-18 12:00:00,33.25788
1982-09-19 12:00:00,33.248736
1982-09-20 12:00:00,33.239592
1982-09-21 12:00:00,33.233496
1982-09-22 12:00:00,33.233496
1982-09-23 12:00:00,33.230448
1982-09-24 12:00:00,33.224352
1982-09-25 12:00:00,33.221304
1982-09-26 12:00:00,33.218256
1982-09-27 12:00:00,33.215208
1982-09-28 12:00:00,33.215208
1982-09-29 12:00:00,33.21216
1982-09-30 12:00:00,33.206064
1982-10-01 12:00:00,33.199968
1982-10-02 12:00:00,33.190824
1982-10-03 12:00:00,33.18168
1982-10-04 12:00:00,33.169488
1982-10-05 12:00:00,33.169488
1982-10-06 12:00:00,33.163392
1982-10-07 12:00:00,33.154248
1982-10-08 12:00:00,33.1512
1982-10-09 12:00:00,33.1512
1982-10-10 12:00:00,33.1512
1982-10-11 12:00:00,33.148152
1982-10-12 12:00:00,33.148152
1982-10-13 12:00:00,33.145104
1982-10-14 12:00:00,33.142056
1982-10-15 12:00:00,33.139008
1982-10-16 12:00:00,33.129864
1982-10-17 12:00:00,33.117672
1982-10-18 12:00:00,33.108528
1982-10-19 12:00:00,33.108528
1982-10-20 12:00:00,33.102432
1982-10-21 12:00:00,33.09024
1982-10-22 12:00:00,33.081096
1982-10-23 12:00:00,33.068904
1982-10-24 12:00:00,33.056712
1982-10-25 12:00:00,33.04452
1982-10-26 12:00:00,33.032328
1982-10-27 12:00:00,33.032328
1982-10-28 12:00:00,33.020136
1982-10-29 12:00:00,33.017088
1982-10-30 12:00:00,33.007944
1982-10-31 12:00:00,33.007944
1982-11-01 12:00:00,33.001848
1982-11-02 12:00:00,32.9988
1982-11-03 12:00:00,32.992704
1982-11-04 12:00:00,32.989656
1982-11-05 12:00:00,32.989656
1982-11-06 12:00:00,32.986608
1982-11-07 12:00:00,32.98356
1982-11-08 12:00:00,32.980512
1982-11-09 12:00:00,32.977464
1982-11-10 12:00:00,32.96832
1982-11-11 12:00:00,32.965272
1982-11-12 12:00:00,32.962224
1982-11-13 12:00:00,32.962224
1982-11-14 12:00:00,32.965272
1982-11-15 12:00:00,32.965272
1982-11-16 12:00:00,32.965272
1982-11-17 12:00:00,32.965272
1982-11-18 12:00:00,32.965272
1982-11-19 12:00:00,32.962224
1982-11-20 12:00:00,32.962224
1982-11-21 12:00:00,32.962224
1982-11-22 12:00:00,32.962224
1982-11-23 12:00:00,32.962224
1982-11-24 12:00:00,32.962224
1982-11-25 12:00:00,32.959176
1982-11-26 12:00:00,32.956128
1982-11-27 12:00:00,32.95308
1982-11-28 12:00:00,32.950032
1982-11-29 12:00:00,32.946984
1982-11-30 12:00:00,32.946984
1982-12-01 12:00:00,32.946984
1982-12-02 12:00:00,32.943936
1982-12-03 12:00:00,32.93784
1982-12-04 12:00:00,32.931744
1982-12-05 12:00:00,32.928696
1982-12-06 12:00:00,32.9226
1982-12-07 12:00:00,32.919552
1982-12-08 12:00:00,32.913456
1982-12-09 12:00:00,32.90736
1982-12-10 12:00:00,32.901264
1982-12-11 12:00:00,32.895168
1982-12-12 12:00:00,32.886024
1982-12-13 12:00:00,32.879928
1982-12-14 12:00:00,32.873832
1982-12-15 12:00:00,32.867736
1982-12-16 12:00:00,32.855544
1982-12-17 12:00:00,32.855544
1982-12-18 12:00:00,32.852496
1982-12-19 12:00:00,32.852496
1982-12-20 12:00:00,32.852496
1982-12-21 12:00:00,32.852496
1982-12-22 12:00:00,32.852496
1982-12-23 12:00:00,32.849448
1982-12-24 12:00:00,32.8464
1982-12-25 12:00:00,32.8464
1982-12-26 12:00:00,32.8464
1982-12-27 12:00:00,32.843352
1982-12-28 12:00:00,32.843352
1982-12-29 12:00:00,32.843352
1982-12-30 12:00:00,32.8464
1982-12-31 12:00:00,32.8464
1983-01-01 12:00:00,32.8464
1983-01-02 12:00:00,32.843352
1983-01-03 12:00:00,32.840304
1983-01-04 12:00:00,32.837256
1983-01-05 12:00:00,32.834208
1983-01-06 12:00:00,32.83116
1983-01-07 12:00:00,32.83116
1983-01-08 12:00:00,32.83116
1983-01-09 12:00:00,32.834208
1983-01-10 12:00:00,32.834208
1983-01-11 12:00:00,32.86164
1983-01-12 12:00:00,32.89212
1983-01-13 12:00:00,32.919552
1983-01-14 12:00:00,32.9226
1983-01-15 12:00:00,32.940888
1983-01-16 12:00:00,32.959176
1983-01-17 12:00:00,32.974416
1983-01-18 12:00:00,32.977464
1983-01-19 12:00:00,32.98356
1983-01-20 12:00:00,32.992704
1983-01-21 12:00:00,32.992704
1983-01-22 12:00:00,32.9988
1983-01-23 12:00:00,33.004896
1983-01-24 12:00:00,33.01404
1983-01-25 12:00:00,33.023184
1983-01-26 12:00:00,33.038424
1983-01-27 12:00:00,33.038424
1983-01-28 12:00:00,33.041472
1983-01-29 12:00:00,33.056712
1983-01-30 12:00:00,33.068904
1983-01-31 12:00:00,33.084144
1983-02-01 12:00:00,33.093288
1983-02-02 12:00:00,33.102432
1983-02-03 12:00:00,33.139008
1983-02-04 12:00:00,33.169488
1983-02-05 12:00:00,33.184728
1983-02-06 12:00:00,33.199968
1983-02-07 12:00:00,33.218256
1983-02-08 12:00:00,33.251784
1983-02-09 12:00:00,33.263976
1983-02-10 12:00:00,33.263976
1983-02-11 12:00:00,33.263976
1983-02-12 12:00:00,33.267024
1983-02-13 12:00:00,33.267024
1983-02-14 12:00:00,33.267024
1983-02-15 12:00:00,33.267024
1983-02-16 12:00:00,33.267024
1983-02-17 12:00:00,33.270072
1983-02-18 12:00:00,33.279216
1983-02-19 12:00:00,33.282264
1983-02-20 12:00:00,33.285312
1983-02-21 12:00:00,33.28836
1983-02-22 12:00:00,33.28836
1983-02-23 12:00:00,33.28836
1983-02-24 12:00:00,33.28836
1983-02-25 12:00:00,33.291408
1983-02-26 12:00:00,33.294456
1983-02-27 12:00:00,33.294456
1983-02-28 12:00:00,33.297504
1983-03-01 12:00:00,33.297504
1983-03-02 12:00:00,33.297504
1983-03-03 12:00:00,33.376752
1983-03-04 12:00:00,33.388944
1983-03-05 12:00:00,33.401136
1983-03-06 12:00:00,33.413328
1983-03-07 12:00:00,33.428568
1983-03-08 12:00:00,33.437712
1983-03-09 12:00:00,33.474288
1983-03-10 12:00:00,33.477336
1983-03-11 12:00:00,33.495624
1983-03-12 12:00:00,33.523056
1983-03-13 12:00:00,33.544392
1983-03-14 12:00:00,33.541344
1983-03-15 12:00:00,33.538296
1983-03-16 12:00:00,33.535248
1983-03-17 12:00:00,33.535248
1983-03-18 12:00:00,33.5322
1983-03-19 12:00:00,33.553536
1983-03-20 12:00:00,33.59316
1983-03-21 12:00:00,33.629736
1983-03-22 12:00:00,33.632784
1983-03-23 12:00:00,33.632784
1983-03-24 12:00:00,33.629736
1983-03-25 12:00:00,33.596208
1983-03-26 12:00:00,33.587064
1983-03-27 12:00:00,33.57792
1983-03-28 12:00:00,33.571824
1983-03-29 12:00:00,33.56268
1983-03-30 12:00:00,33.54744
1983-03-31 12:00:00,33.544392
1983-04-01 12:00:00,33.544392
1983-04-02 12:00:00,33.538296
1983-04-03 12:00:00,33.5322
1983-04-04 12:00:00,33.529152
1983-04-05 12:00:00,33.529152
1983-04-06 12:00:00,33.529152
1983-04-07 12:00:00,33.529152
1983-04-08 12:00:00,33.5322
1983-04-09 12:00:00,33.580968
1983-04-10 12:00:00,33.632784
1983-04-11 12:00:00,33.681552
1983-04-12 12:00:00,33.705936
1983-04-13 12:00:00,33.727272
1983-04-14 12:00:00,33.739464
1983-04-15 12:00:00,33.757752
1983-04-16 12:00:00,33.766896
1983-04-17 12:00:00,33.772992
1983-04-18 12:00:00,33.782136
1983-04-19 12:00:00,33.782136
1983-04-20 12:00:00,33.843096
1983-04-21 12:00:00,33.812616
1983-04-22 12:00:00,33.812616
1983-04-23 12:00:00,33.815664
1983-04-24 12:00:00,33.815664
1983-04-25 12:00:00,33.818712
1983-04-26 12:00:00,33.818712
1983-04-27 12:00:00,33.818712
1983-04-28 12:00:00,33.812616
1983-04-29 12:00:00,33.812616
1983-04-30 12:00:00,33.812616
1983-05-01 12:00:00,33.812616
1983-05-02 12:00:00,33.815664
1983-05-03 12:00:00,33.82176
1983-05-04 12:00:00,33.827856
1983-05-05 12:00:00,33.824808
1983-05-06 12:00:00,33.818712
1983-05-07 12:00:00,33.788232
1983-05-08 12:00:00,33.754704
1983-05-09 12:00:00,33.724224
1983-05-10 12:00:00,33.73032
1983-05-11 12:00:00,33.727272
1983-05-12 12:00:00,33.736416
1983-05-13 12:00:00,33.751656
1983-05-14 12:00:00,33.754704
1983-05-15 12:00:00,33.757752
1983-05-16 12:00:00,33.7608
1983-05-17 12:00:00,33.763848
1983-05-18 12:00:00,33.763848
1983-05-19 12:00:00,33.766896
1983-05-20 12:00:00,33.779088
1983-05-21 12:00:00,33.785184
1983-05-22 12:00:00,33.79128
1983-05-23 12:00:00,33.800424
1983-05-24 12:00:00,33.830904
1983-05-25 12:00:00,33.837
1983-05-26 12:00:00,33.846144
1983-05-27 12:00:00,33.86748
1983-05-28 12:00:00,33.86748
1983-05-29 12:00:00,33.873576
1983-05-30 12:00:00,33.879672
1983-05-31 12:00:00,33.885768
1983-06-01 12:00:00,33.885768
1983-06-02 12:00:00,33.870528
1983-06-03 12:00:00,33.85224
1983-06-04 12:00:00,33.85224
1983-06-05 12:00:00,33.85224
1983-06-06 12:00:00,33.85224
1983-06-07 12:00:00,33.858336
1983-06-08 12:00:00,33.855288
1983-06-09 12:00:00,33.846144
1983-06-10 12:00:00,33.843096
1983-06-11 12:00:00,33.837
1983-06-12 12:00:00,33.833952
1983-06-13 12:00:00,33.830904
1983-06-14 12:00:00,33.830904
1983-06-15 12:00:00,33.830904
1983-06-16 12:00:00,33.833952
1983-06-17 12:00:00,33.833952
1983-06-18 12:00:00,33.82176
1983-06-19 12:00:00,33.812616
1983-06-20 12:00:00,33.800424
1983-06-21 12:00:00,33.79128
1983-06-22 12:00:00,33.779088
1983-06-23 12:00:00,33.772992
1983-06-24 12:00:00,33.757752
1983-06-25 12:00:00,33.7608
1983-06-26 12:00:00,33.7608
1983-06-27 12:00:00,33.763848
1983-06-28 12:00:00,33.73032
1983-06-29 12:00:00,33.73032
1983-06-30 12:00:00,33.73032
1983-07-01 12:00:00,33.718128
1983-07-02 12:00:00,33.712032
1983-07-03 12:00:00,33.708984
1983-07-04 12:00:00,33.705936
1983-07-05 12:00:00,33.69984
1983-07-06 12:00:00,33.702888
1983-07-07 12:00:00,33.69984
1983-07-08 12:00:00,33.693744
1983-07-09 12:00:00,33.681552
1983-07-10 12:00:00,33.66936
1983-07-11 12:00:00,33.657168
1983-07-12 12:00:00,33.657168
1983-07-13 12:00:00,33.657168
1983-07-14 12:00:00,33.626688
1983-07-15 12:00:00,33.626688
1983-07-16 12:00:00,33.617544
1983-07-17 12:00:00,33.611448
1983-07-18 12:00:00,33.605352
1983-07-19 12:00:00,33.596208
1983-07-20 12:00:00,33.596208
1983-07-21 12:00:00,33.57792
1983-07-22 12:00:00,33.535248
1983-07-23 12:00:00,33.535248
1983-07-24 12:00:00,33.535248
1983-07-25 12:00:00,33.535248
1983-07-26 12:00:00,33.526104
1983-07-27 12:00:00,33.523056
1983-07-28 12:00:00,33.520008
1983-07-29 12:00:00,33.513912
1983-07-30 12:00:00,33.507816
1983-07-31 12:00:00,33.504768
1983-08-01 12:00:00,33.498672
1983-08-02 12:00:00,33.492576
1983-08-03 12:00:00,33.492576
1983-08-04 12:00:00,33.48648
1983-08-05 12:00:00,33.48648
1983-08-06 12:00:00,33.48648
1983-08-07 12:00:00,33.48648
1983-08-08 12:00:00,33.48648
1983-08-09 12:00:00,33.480384
1983-08-10 12:00:00,33.477336
1983-08-11 12:00:00,33.477336
1983-08-12 12:00:00,33.474288
1983-08-13 12:00:00,33.468192
1983-08-14 12:00:00,33.465144
1983-08-15 12:00:00,33.459048
1983-08-16 12:00:00,33.452952
1983-08-17 12:00:00,33.446856
1983-08-18 12:00:00,33.443808
1983-08-19 12:00:00,33.434664
1983-08-20 12:00:00,33.416376
1983-08-21 12:00:00,33.398088
1983-08-22 12:00:00,33.3798
1983-08-23 12:00:00,33.376752
1983-08-24 12:00:00,33.376752
1983-08-25 12:00:00,33.373704
1983-08-26 12:00:00,33.370656
1983-08-27 12:00:00,33.36456
1983-08-28 12:00:00,33.361512
1983-08-29 12:00:00,33.355416
1983-08-30 12:00:00,33.355416
1983-08-31 12:00:00,33.358464
1983-09-01 12:00:00,33.358464
1983-09-02 12:00:00,33.355416
1983-09-03 12:00:00,33.34932
1983-09-04 12:00:00,33.340176
1983-09-05 12:00:00,33.33408
1983-09-06 12:00:00,33.327984
1983-09-07 12:00:00,33.321888
1983-09-08 12:00:00,33.3036
1983-09-09 12:00:00,33.291408
1983-09-10 12:00:00,33.263976
1983-09-11 12:00:00,33.233496
1983-09-12 12:00:00,33.206064
1983-09-13 12:00:00,33.206064
1983-09-14 12:00:00,33.199968
1983-09-15 12:00:00,33.187776
1983-09-16 12:00:00,33.184728
1983-09-17 12:00:00,33.178632
1983-09-18 12:00:00,33.175584
1983-09-19 12:00:00,33.169488
1983-09-20 12:00:00,33.16644
1983-09-21 12:00:00,33.163392
1983-09-22 12:00:00,33.157296
1983-09-23 12:00:00,33.157296
1983-09-24 12:00:00,33.154248
1983-09-25 12:00:00,33.154248
1983-09-26 12:00:00,33.1512
1983-09-27 12:00:00,33.1512
1983-09-28 12:00:00,33.148152
1983-09-29 12:00:00,33.145104
1983-09-30 12:00:00,33.114624
1983-10-01 12:00:00,33.114624
1983-10-02 12:00:00,33.111576
1983-10-03 12:00:00,33.111576
1983-10-04 12:00:00,33.111576
1983-10-05 12:00:00,33.111576
1983-10-06 12:00:00,33.111576
1983-10-07 12:00:00,33.108528
1983-10-08 12:00:00,33.10548
1983-10-09 12:00:00,33.10548
1983-10-10 12:00:00,33.10548
1983-10-11 12:00:00,33.102432
1983-10-12 12:00:00,33.096336
1983-10-13 12:00:00,33.099384
1983-10-14 12:00:00,33.102432
1983-10-15 12:00:00,33.096336
1983-10-16 12:00:00,33.096336
1983-10-17 12:00:00,33.09024
1983-10-18 12:00:00,33.09024
1983-10-19 12:00:00,33.087192
1983-10-20 12:00:00,33.087192
1983-10-21 12:00:00,33.087192
1983-10-22 12:00:00,33.087192
1983-10-23 12:00:00,33.084144
1983-10-24 12:00:00,33.084144
1983-10-25 12:00:00,33.084144
1983-10-26 12:00:00,33.084144
1983-10-27 12:00:00,33.084144
1983-10-28 12:00:00,33.084144
1983-10-29 12:00:00,33.071952
1983-10-30 12:00:00,33.056712
1983-10-31 12:00:00,33.04452
1983-11-01 12:00:00,33.126816
1983-11-02 12:00:00,33.123768
1983-11-03 12:00:00,33.123768
1983-11-04 12:00:00,33.132912
1983-11-05 12:00:00,33.157296
1983-11-06 12:00:00,33.18168
1983-11-07 12:00:00,33.206064
1983-11-08 12:00:00,33.218256
1983-11-09 12:00:00,33.218256
1983-11-10 12:00:00,33.224352
1983-11-11 12:00:00,33.245688
1983-11-12 12:00:00,33.260928
1983-11-13 12:00:00,33.260928
1983-11-14 12:00:00,33.260928
1983-11-15 12:00:00,33.260928
1983-11-16 12:00:00,33.3036
1983-11-17 12:00:00,33.331032
1983-11-18 12:00:00,33.34932
1983-11-19 12:00:00,33.361512
1983-11-20 12:00:00,33.373704
1983-11-21 12:00:00,33.385896
1983-11-22 12:00:00,33.416376
1983-11-23 12:00:00,33.42552
1983-11-24 12:00:00,33.462096
1983-11-25 12:00:00,33.50172
1983-11-26 12:00:00,33.56268
1983-11-27 12:00:00,33.580968
1983-11-28 12:00:00,33.599256
1983-11-29 12:00:00,33.648024
1983-11-30 12:00:00,33.657168
1983-12-01 12:00:00,33.644976
1983-12-02 12:00:00,33.626688
1983-12-03 12:00:00,33.611448
1983-12-04 12:00:00,33.59316
1983-12-05 12:00:00,33.57792
1983-12-06 12:00:00,33.553536
1983-12-07 12:00:00,33.57792
1983-12-08 12:00:00,33.565728
1983-12-09 12:00:00,33.553536
1983-12-10 12:00:00,33.544392
1983-12-11 12:00:00,33.5322
1983-12-12 12:00:00,33.520008
1983-12-13 12:00:00,33.507816
1983-12-14 12:00:00,33.596208
1983-12-15 12:00:00,33.648024
1983-12-16 12:00:00,33.660216
1983-12-17 12:00:00,33.651072
1983-12-18 12:00:00,33.641928
1983-12-19 12:00:00,33.632784
1983-12-20 12:00:00,33.611448
1983-12-21 12:00:00,33.587064
1983-12-22 12:00:00,33.565728
1983-12-23 12:00:00,33.541344
1983-12-24 12:00:00,33.51696
1983-12-25 12:00:00,33.495624
1983-12-26 12:00:00,33.474288
1983-12-27 12:00:00,33.449904
1983-12-28 12:00:00,33.449904
1983-12-29 12:00:00,33.431616
1983-12-30 12:00:00,33.422472
1983-12-31 12:00:00,33.413328
1984-01-01 12:00:00,33.407232
1984-01-02 12:00:00,33.401136
1984-01-03 12:00:00,33.391992
1984-01-04 12:00:00,33.382848
1984-01-05 12:00:00,33.376752
1984-01-06 12:00:00,33.367608
1984-01-07 12:00:00,33.367608
1984-01-08 12:00:00,33.367608
1984-01-09 12:00:00,33.367608
1984-01-10 12:00:00,33.367608
1984-01-11 12:00:00,33.373704
1984-01-12 12:00:00,33.376752
1984-01-13 12:00:00,33.382848
1984-01-14 12:00:00,33.388944
1984-01-15 12:00:00,33.39504
1984-01-16 12:00:00,33.401136
1984-01-17 12:00:00,33.36456
1984-01-18 12:00:00,33.361512
1984-01-19 12:00:00,33.358464
1984-01-20 12:00:00,33.355416
1984-01-21 12:00:00,33.352368
1984-01-22 12:00:00,33.34932
1984-01-23 12:00:00,33.346272
1984-01-24 12:00:00,33.346272
1984-01-25 12:00:00,33.346272
1984-01-26 12:00:00,33.337128
1984-01-27 12:00:00,33.340176
1984-01-28 12:00:00,33.33408
1984-01-29 12:00:00,33.331032
1984-01-30 12:00:00,33.327984
1984-01-31 12:00:00,33.321888
1984-02-01 12:00:00,33.309696
1984-02-02 12:00:00,33.297504
1984-02-03 12:00:00,33.297504
1984-02-04 12:00:00,33.306648
1984-02-05 12:00:00,33.315792
1984-02-06 12:00:00,33.321888
